ID,Group,SelfMorality,SelfAbility,SelfSociability,SelfSolvingPuzzles,SelfTeamCollab,Enjoyment,Enjoyment_GroupSpecificity,Difficulty,Difficulty_GroupSpecificity,Difficulty_Mastermind,Enjoyment_Mastermind,TeamCollab_Mastermind,SkillComp_Mastermind,SelfParticipation_Mastermind,PerceivedSolveTime_Mastermind,Difficulty_ColoredLetters,Enjoyment_ColoredLetters,TeamCollab_ColoredLetters,SkillComp_ColoredLetters,SelfParticipation_ColoredLetters,PerceivedSolveTime_ColoredLetters,Difficulty_Cables,Enjoyment_Cables,TeamCollab_Cables,SkillComp_Cables,SelfParticipation_Cables,PerceivedSolveTime_Cables,Difficulty_FlyerCipher,Enjoyment_FlyerCipher,TeamCollab_FlyerCipher,SkillComp_FlyerCipher,SelfParticipation_FlyerCipher,PerceivedSolveTime_FlyerCipher,Difficulty_Myspace,Enjoyment_Myspace,TeamCollab_Myspace,SkillComp_Myspace,SelfParticipation_Myspace,PerceivedSolveTime_Myspace,Difficulty_Maze,Enjoyment_Maze,TeamCollab_Maze,SkillComp_Maze,SelfParticipation_Maze,PerceivedSolveTime_Maze,Teammate,Morality,Ability,Sociability,Like,Closeness,Similar,GoodNews,BadNews,LikeMeta,ClosenessMeta,SimilarMeta,SolvingPuzzles,TeamCollab,Leader,Influence,GameLeader,LeastParticipation,Camaraderie,MostImportant_Mastermind,LeastImportant_Mastermind,MostImportant_ColoredLetters,LeastImportant_ColoredLetters,MostImportant_Cables,LeastImportant_Cables,MostImportant_FlyerCipher,LeastImportant_FlyerCipher,MostImportant_Myspace,LeastImportant_Myspace,MostImportant_Maze,LeastImportant_Maze
15C,15,8.5,5.75,8.0,8,9,10,7,7,3,6,7,10,2,8,15,3,2,6,1,2,4,5,2,7,3,10,7,6,7,7,3,5,16,6,2,9,3,2,4,6,9,10,3,7,17,15D,8.5,8.0,9.5,8,8,6,7,7,7,5,5,8,10,15A,15A,15A,15D,15B,15E,15C,15B,15D,15B,15A,15C,15A,15B,15D,15A,15B
15C,15,8.5,5.75,8.0,8,9,10,7,7,3,6,7,10,2,8,15,3,2,6,1,2,4,5,2,7,3,10,7,6,7,7,3,5,16,6,2,9,3,2,4,6,9,10,3,7,17,15B,9.0,8.75,8.75,9,6,7,7,7,8,6,6,9,9,15A,15A,15A,15D,15B,15E,15C,15B,15D,15B,15A,15C,15A,15B,15D,15A,15B
15D,15,10.0,8.5,7.0,7,7,6,7,6,5,7,2,7,5,7,15,2,6,7,3,6,10,3,3,8,3,7,5,7,6,3,4,7,14,6,3,6,3,7,5,3,3,8,3,7,10,15A,8.0,8.0,8.0,8,8,8,8,8,7,7,7,7,7,15A,15A,15A,15D,15B,15C,15A,15E,15A,15E,15A,15C,15A,15B,15A,15D,15A
15D,15,10.0,8.5,7.0,7,7,6,7,6,5,7,2,7,5,7,15,2,6,7,3,6,10,3,3,8,3,7,5,7,6,3,4,7,14,6,3,6,3,7,5,3,3,8,3,7,10,15B,7.0,7.0,7.0,7,7,7,7,7,7,7,7,9,9,15A,15A,15A,15D,15B,15C,15A,15E,15A,15E,15A,15C,15A,15B,15A,15D,15A
15D,15,10.0,8.5,7.0,7,7,6,7,6,5,7,2,7,5,7,15,2,6,7,3,6,10,3,3,8,3,7,5,7,6,3,4,7,14,6,3,6,3,7,5,3,3,8,3,7,10,15C,8.0,8.0,8.0,8,8,8,8,8,8,8,8,8,8,15A,15A,15A,15D,15B,15C,15A,15E,15A,15E,15A,15C,15A,15B,15A,15D,15A
15D,15,10.0,8.5,7.0,7,7,6,7,6,5,7,2,7,5,7,15,2,6,7,3,6,10,3,3,8,3,7,5,7,6,3,4,7,14,6,3,6,3,7,5,3,3,8,3,7,10,15E,8.0,8.0,8.0,8,8,8,8,8,8,8,8,8,8,15A,15A,15A,15D,15B,15C,15A,15E,15A,15E,15A,15C,15A,15B,15A,15D,15A
15A,15,9.0,8.5,8.5,7,8,8,7,8,7,6,6,6,3,8,7,4,5,3,2,1,1,3,2,7,3,8,7,7,7,7,4,8,15,7,7,7,3,8,6,3,1,8,3,5,8,15B,9.25,8.0,9.0,8,7,7,5,5,7,6,7,8,8,15A,15A,15A,15D,15A,15E,15D,15E,15A,15B,15C,15A,15D,15E,15A,15C,15A
15A,15,9.0,8.5,8.5,7,8,8,7,8,7,6,6,6,3,8,7,4,5,3,2,1,1,3,2,7,3,8,7,7,7,7,4,8,15,7,7,7,3,8,6,3,1,8,3,5,8,15D,8.5,6.5,6.75,6,5,6,5,5,7,6,6,7,7,15A,15A,15A,15D,15A,15E,15D,15E,15A,15B,15C,15A,15D,15E,15A,15C,15A
15A,15,9.0,8.5,8.5,7,8,8,7,8,7,6,6,6,3,8,7,4,5,3,2,1,1,3,2,7,3,8,7,7,7,7,4,8,15,7,7,7,3,8,6,3,1,8,3,5,8,15E,9.25,8.75,8.75,5,5,5,5,5,5,5,5,10,10,15A,15A,15A,15D,15A,15E,15D,15E,15A,15B,15C,15A,15D,15E,15A,15C,15A
15A,15,9.0,8.5,8.5,7,8,8,7,8,7,6,6,6,3,8,7,4,5,3,2,1,1,3,2,7,3,8,7,7,7,7,4,8,15,7,7,7,3,8,6,3,1,8,3,5,8,15C,9.25,7.75,9.0,8,7,7,7,5,7,7,7,8,9,15A,15A,15A,15D,15A,15E,15D,15E,15A,15B,15C,15A,15D,15E,15A,15C,15A
16A,16,9.75,7.75,8.25,10,10,8,5,2,3,6,8,7,2,9,4,4,6,2,1,10,2,3,4,10,2,8,3,7,8,9,3,7,5,7,8,8,1,10,2,7,8,10,1,9,5,16D,9.0,8.5,8.75,9,3,8,3,2,8,3,8,10,10,16A,16A,16A,16C,16E,16D,16C,16A,16E,16E,16B,16B,16A,16A,16E,16A,16E
16A,16,9.75,7.75,8.25,10,10,8,5,2,3,6,8,7,2,9,4,4,6,2,1,10,2,3,4,10,2,8,3,7,8,9,3,7,5,7,8,8,1,10,2,7,8,10,1,9,5,16E,9.75,7.0,9.75,10,9,8,9,7,9,8,7,9,10,16A,16A,16A,16C,16E,16D,16C,16A,16E,16E,16B,16B,16A,16A,16E,16A,16E
16A,16,9.75,7.75,8.25,10,10,8,5,2,3,6,8,7,2,9,4,4,6,2,1,10,2,3,4,10,2,8,3,7,8,9,3,7,5,7,8,8,1,10,2,7,8,10,1,9,5,16C,9.0,8.0,9.5,10,9,6,9,9,9,9,4,8,10,16A,16A,16A,16C,16E,16D,16C,16A,16E,16E,16B,16B,16A,16A,16E,16A,16E
16A,16,9.75,7.75,8.25,10,10,8,5,2,3,6,8,7,2,9,4,4,6,2,1,10,2,3,4,10,2,8,3,7,8,9,3,7,5,7,8,8,1,10,2,7,8,10,1,9,5,16B,10.0,6.25,10.0,7,4,4,6,2,7,4,4,8,10,16A,16A,16A,16C,16E,16D,16C,16A,16E,16E,16B,16B,16A,16A,16E,16A,16E
09C,9,8.25,7.0,6.5,8,9,8,7,6,5,7,4,8,2,8,7,1,3,1,2,7,1,7,7,3,2,1,4,8,8,6,2,7,8,6,7,7,1,7,6,6,4,8,2,1,8,09A,6.25,7.25,5.25,9,10,3,10,10,10,10,3,7,6,09C,09E,09E,09B,09C,09E,09B,09D,09B,09D,09B,09E,09B,09A,09B,09D,09C
09C,9,8.25,7.0,6.5,8,9,8,7,6,5,7,4,8,2,8,7,1,3,1,2,7,1,7,7,3,2,1,4,8,8,6,2,7,8,6,7,7,1,7,6,6,4,8,2,1,8,09D,7.5,5.0,8.0,10,10,9,10,10,10,10,10,10,7,09C,09E,09E,09B,09C,09E,09B,09D,09B,09D,09B,09E,09B,09A,09B,09D,09C
09C,9,8.25,7.0,6.5,8,9,8,7,6,5,7,4,8,2,8,7,1,3,1,2,7,1,7,7,3,2,1,4,8,8,6,2,7,8,6,7,7,1,7,6,6,4,8,2,1,8,09E,9.0,9.5,6.5,8,6,3,8,2,7,6,3,9,9,09C,09E,09E,09B,09C,09E,09B,09D,09B,09D,09B,09E,09B,09A,09B,09D,09C
09C,9,8.25,7.0,6.5,8,9,8,7,6,5,7,4,8,2,8,7,1,3,1,2,7,1,7,7,3,2,1,4,8,8,6,2,7,8,6,7,7,1,7,6,6,4,8,2,1,8,09B,5.5,8.0,8.75,8,6,1,8,3,8,6,2,7,8,09C,09E,09E,09B,09C,09E,09B,09D,09B,09D,09B,09E,09B,09A,09B,09D,09C
09D,9,7.25,6.25,6.75,7,6,8,6,5,6,5,5,8,3,4,5,3,3,3,2,9,1,5,5,1,3,10,7,7,5,7,4,6,20,5,2,4,4,1,12,3,10,8,3,10,10,09A,6.0,6.25,4.75,5,5,3,4,4,5,5,4,7,7,09E,09E,09A,09B,09A,09E,09B,09C,09B,09D,09B,09E,09B,09A,09B,09D,09C
09D,9,7.25,6.25,6.75,7,6,8,6,5,6,5,5,8,3,4,5,3,3,3,2,9,1,5,5,1,3,10,7,7,5,7,4,6,20,5,2,4,4,1,12,3,10,8,3,10,10,09B,5.0,6.5,6.75,7,6,5,5,4,7,5,4,5,2,09E,09E,09A,09B,09A,09E,09B,09C,09B,09D,09B,09E,09B,09A,09B,09D,09C
09D,9,7.25,6.25,6.75,7,6,8,6,5,6,5,5,8,3,4,5,3,3,3,2,9,1,5,5,1,3,10,7,7,5,7,4,6,20,5,2,4,4,1,12,3,10,8,3,10,10,09C,7.25,5.0,8.75,10,10,10,10,10,10,10,10,5,8,09E,09E,09A,09B,09A,09E,09B,09C,09B,09D,09B,09E,09B,09A,09B,09D,09C
09D,9,7.25,6.25,6.75,7,6,8,6,5,6,5,5,8,3,4,5,3,3,3,2,9,1,5,5,1,3,10,7,7,5,7,4,6,20,5,2,4,4,1,12,3,10,8,3,10,10,09E,6.0,9.0,6.75,7,5,4,7,5,7,6,5,10,9,09E,09E,09A,09B,09A,09E,09B,09C,09B,09D,09B,09E,09B,09A,09B,09D,09C
09E,9,7.25,6.5,6.25,3,6,9,7,4,0,3,5,4,3,7,5,1,4,4,2,5,3,6,4,5,3,3,6,7,5,6,4,5,10,4,5,8,2,2,7,3,6,8,3,6,7,09A,6.0,6.25,4.5,8,6,6,6,3,6,6,5,5,5,09A,09C,09A,09B,09C,09C,09B,09C,09B,09D,09B,09E,09B,09A,09B,09D,09B
09E,9,7.25,6.5,6.25,3,6,9,7,4,0,3,5,4,3,7,5,1,4,4,2,5,3,6,4,5,3,3,6,7,5,6,4,5,10,4,5,8,2,2,7,3,6,8,3,6,7,09B,6.0,7.25,7.75,10,9,4,7,6,6,6,4,2,2,09A,09C,09A,09B,09C,09C,09B,09C,09B,09D,09B,09E,09B,09A,09B,09D,09B
09E,9,7.25,6.5,6.25,3,6,9,7,4,0,3,5,4,3,7,5,1,4,4,2,5,3,6,4,5,3,3,6,7,5,6,4,5,10,4,5,8,2,2,7,3,6,8,3,6,7,09C,9.75,7.5,9.75,10,7,6,7,4,6,6,6,8,9,09A,09C,09A,09B,09C,09C,09B,09C,09B,09D,09B,09E,09B,09A,09B,09D,09B
09E,9,7.25,6.5,6.25,3,6,9,7,4,0,3,5,4,3,7,5,1,4,4,2,5,3,6,4,5,3,3,6,7,5,6,4,5,10,4,5,8,2,2,7,3,6,8,3,6,7,09D,4.75,5.75,5.5,6,4,3,6,2,4,4,3,9,9,09A,09C,09A,09B,09C,09C,09B,09C,09B,09D,09B,09E,09B,09A,09B,09D,09B
09A,9,7.5,7.25,7.75,6,8,6,7,3,7,5,2,6,4,2,5,4,2,6,3,2,3,2,2,6,4,1,5,4,6,7,4,7,11,0,6,4,3,7,4,6,8,9,2,8,10,09D,8.25,7.25,8.5,8,7,3,7,2,7,6,2,8,8,09E,09E,09A,09B,09A,09C,09B,09E,09B,09C,09B,09E,09B,09A,09B,09E,09B
09A,9,7.5,7.25,7.75,6,8,6,7,3,7,5,2,6,4,2,5,4,2,6,3,2,3,2,2,6,4,1,5,4,6,7,4,7,11,0,6,4,3,7,4,6,8,9,2,8,10,09B,5.75,7.25,6.0,6,2,1,1,1,5,1,1,4,1,09E,09E,09A,09B,09A,09C,09B,09E,09B,09C,09B,09E,09B,09A,09B,09E,09B
09A,9,7.5,7.25,7.75,6,8,6,7,3,7,5,2,6,4,2,5,4,2,6,3,2,3,2,2,6,4,1,5,4,6,7,4,7,11,0,6,4,3,7,4,6,8,9,2,8,10,09E,8.25,8.5,8.75,8,6,4,6,3,8,6,4,9,9,09E,09E,09A,09B,09A,09C,09B,09E,09B,09C,09B,09E,09B,09A,09B,09E,09B
09A,9,7.5,7.25,7.75,6,8,6,7,3,7,5,2,6,4,2,5,4,2,6,3,2,3,2,2,6,4,1,5,4,6,7,4,7,11,0,6,4,3,7,4,6,8,9,2,8,10,09C,8.0,6.25,8.75,10,9,5,8,8,10,9,4,6,6,09E,09E,09A,09B,09A,09C,09B,09E,09B,09C,09B,09E,09B,09A,09B,09E,09B
09B,9,8.75,10.0,9.0,10,10,8,7,9,7,5,5,5,3,0,5,5,5,5,3,0,5,5,5,5,3,0,0,8,6,7,4,5,10,3,6,7,2,3,2,4,8,10,2,3,5,09E,9.75,8.5,9.75,10,8,8,7,9,10,7,7,7,10,09E,09E,09A,09B,09C,09A,09B,09A,09B,09A,09B,09E,09B,09E,09B,09D,09A
09B,9,8.75,10.0,9.0,10,10,8,7,9,7,5,5,5,3,0,5,5,5,5,3,0,5,5,5,5,3,0,0,8,6,7,4,5,10,3,6,7,2,3,2,4,8,10,2,3,5,09A,7.75,6.0,4.25,2,0,4,0,0,5,5,4,6,8,09E,09E,09A,09B,09C,09A,09B,09A,09B,09A,09B,09E,09B,09E,09B,09D,09A
09B,9,8.75,10.0,9.0,10,10,8,7,9,7,5,5,5,3,0,5,5,5,5,3,0,5,5,5,5,3,0,0,8,6,7,4,5,10,3,6,7,2,3,2,4,8,10,2,3,5,09D,8.5,8.75,10.0,10,7,6,7,9,10,8,6,7,10,09E,09E,09A,09B,09C,09A,09B,09A,09B,09A,09B,09E,09B,09E,09B,09D,09A
09B,9,8.75,10.0,9.0,10,10,8,7,9,7,5,5,5,3,0,5,5,5,5,3,0,5,5,5,5,3,0,0,8,6,7,4,5,10,3,6,7,2,3,2,4,8,10,2,3,5,09C,10.0,8.5,10.0,10,7,6,7,9,10,7,6,7,10,09E,09E,09A,09B,09C,09A,09B,09A,09B,09A,09B,09E,09B,09E,09B,09D,09A
10A,10,8.0,4.75,6.0,4,6,9,10,7,6,7,9,10,5,3,14,9,7,10,5,1,31,6,9,9,3,5,20,9,9,10,5,3,14,8,9,10,4,2,31,9,7,10,4,0,20,10E,7.0,7.75,7.75,9,9,9,10,10,10,10,8,8,8,10D,10D,10D,10A,10B,10D,10A,10B,10C,10D,10A,10D,10A,10D,10C,10D,10A
10A,10,8.0,4.75,6.0,4,6,9,10,7,6,7,9,10,5,3,14,9,7,10,5,1,31,6,9,9,3,5,20,9,9,10,5,3,14,8,9,10,4,2,31,9,7,10,4,0,20,10D,8.25,8.75,7.75,6,6,6,4,4,6,6,6,9,9,10D,10D,10D,10A,10B,10D,10A,10B,10C,10D,10A,10D,10A,10D,10C,10D,10A
10A,10,8.0,4.75,6.0,4,6,9,10,7,6,7,9,10,5,3,14,9,7,10,5,1,31,6,9,9,3,5,20,9,9,10,5,3,14,8,9,10,4,2,31,9,7,10,4,0,20,10C,7.0,6.25,5.75,6,6,6,4,4,6,6,6,6,6,10D,10D,10D,10A,10B,10D,10A,10B,10C,10D,10A,10D,10A,10D,10C,10D,10A
10A,10,8.0,4.75,6.0,4,6,9,10,7,6,7,9,10,5,3,14,9,7,10,5,1,31,6,9,9,3,5,20,9,9,10,5,3,14,8,9,10,4,2,31,9,7,10,4,0,20,10B,7.0,8.25,6.25,6,6,6,4,3,4,4,4,9,9,10D,10D,10D,10A,10B,10D,10A,10B,10C,10D,10A,10D,10A,10D,10C,10D,10A
10C,10,10.0,8.0,10.0,7,10,8,7,7,7,6,10,10,4,8,15,6,10,10,4,7,15,7,10,10,4,8,20,8,10,10,4,7,18,7,10,10,5,7,15,7,10,10,5,0,20,10B,10.0,8.75,9.75,10,10,10,10,10,10,10,10,10,10,10B,10C,10D,10C,10B,10D,10A,10D,10A,10D,10A,10B,10C,10B,10A,10E,10C
10C,10,10.0,8.0,10.0,7,10,8,7,7,7,6,10,10,4,8,15,6,10,10,4,7,15,7,10,10,4,8,20,8,10,10,4,7,18,7,10,10,5,7,15,7,10,10,5,0,20,10E,8.0,8.0,10.0,7,7,7,3,3,8,7,7,10,10,10B,10C,10D,10C,10B,10D,10A,10D,10A,10D,10A,10B,10C,10B,10A,10E,10C
10C,10,10.0,8.0,10.0,7,10,8,7,7,7,6,10,10,4,8,15,6,10,10,4,7,15,7,10,10,4,8,20,8,10,10,4,7,18,7,10,10,5,7,15,7,10,10,5,0,20,10A,8.0,7.75,8.0,7,7,3,1,1,7,7,7,9,10,10B,10C,10D,10C,10B,10D,10A,10D,10A,10D,10A,10B,10C,10B,10A,10E,10C
10C,10,10.0,8.0,10.0,7,10,8,7,7,7,6,10,10,4,8,15,6,10,10,4,7,15,7,10,10,4,8,20,8,10,10,4,7,18,7,10,10,5,7,15,7,10,10,5,0,20,10D,10.0,10.0,10.0,8,8,8,7,7,7,7,7,10,10,10B,10C,10D,10C,10B,10D,10A,10D,10A,10D,10A,10B,10C,10B,10A,10E,10C
10E,10,9.0,9.0,9.0,9,10,10,6,6,7,6,10,10,4,10,15,2,10,10,2,0,2,0,10,10,2,5,2,6,10,10,4,5,15,3,8,10,1,2,3,6,10,10,2,5,16,10A,8.75,8.25,9.0,10,9,7,10,10,10,8,7,8,10,10D,10D,10D,10A,10E,10E,10A,10B,10E,10D,10C,10D,10A,10B,10C,10D,10A
10E,10,9.0,9.0,9.0,9,10,10,6,6,7,6,10,10,4,10,15,2,10,10,2,0,2,0,10,10,2,5,2,6,10,10,4,5,15,3,8,10,1,2,3,6,10,10,2,5,16,10B,9.75,9.25,9.0,9,9,9,10,10,10,10,10,10,10,10D,10D,10D,10A,10E,10E,10A,10B,10E,10D,10C,10D,10A,10B,10C,10D,10A
10E,10,9.0,9.0,9.0,9,10,10,6,6,7,6,10,10,4,10,15,2,10,10,2,0,2,0,10,10,2,5,2,6,10,10,4,5,15,3,8,10,1,2,3,6,10,10,2,5,16,10D,9.75,9.75,8.75,9,9,8,9,8,10,10,8,10,10,10D,10D,10D,10A,10E,10E,10A,10B,10E,10D,10C,10D,10A,10B,10C,10D,10A
10E,10,9.0,9.0,9.0,9,10,10,6,6,7,6,10,10,4,10,15,2,10,10,2,0,2,0,10,10,2,5,2,6,10,10,4,5,15,3,8,10,1,2,3,6,10,10,2,5,16,10C,9.5,9.25,9.25,10,10,9,8,7,10,10,8,10,10,10D,10D,10D,10A,10E,10E,10A,10B,10E,10D,10C,10D,10A,10B,10C,10D,10A
10B,10,10.0,7.0,9.0,7,9,10,7,6,5,7,5,7,4,6,15,1,7,2,2,10,3,6,6,9,3,7,3,7,8,8,3,7,6,6,7,8,4,7,10,5,10,9,3,9,8,10D,9.0,7.0,8.0,9,10,10,10,10,10,10,10,7,7,10D,10D,10D,10A,10B,10D,10A,10B,10A,10D,10A,10E,10A,10B,10C,10E,10C
10B,10,10.0,7.0,9.0,7,9,10,7,6,5,7,5,7,4,6,15,1,7,2,2,10,3,6,6,9,3,7,3,7,8,8,3,7,6,6,7,8,4,7,10,5,10,9,3,9,8,10C,9.0,7.25,9.0,10,10,8,10,10,10,10,8,6,6,10D,10D,10D,10A,10B,10D,10A,10B,10A,10D,10A,10E,10A,10B,10C,10E,10C
10B,10,10.0,7.0,9.0,7,9,10,7,6,5,7,5,7,4,6,15,1,7,2,2,10,3,6,6,9,3,7,3,7,8,8,3,7,6,6,7,8,4,7,10,5,10,9,3,9,8,10E,8.5,6.0,7.75,10,10,9,10,10,9,9,9,7,7,10D,10D,10D,10A,10B,10D,10A,10B,10A,10D,10A,10E,10A,10B,10C,10E,10C
10B,10,10.0,7.0,9.0,7,9,10,7,6,5,7,5,7,4,6,15,1,7,2,2,10,3,6,6,9,3,7,3,7,8,8,3,7,6,6,7,8,4,7,10,5,10,9,3,9,8,10A,6.5,6.0,6.0,5,4,4,3,3,4,4,4,5,5,10D,10D,10D,10A,10B,10D,10A,10B,10A,10D,10A,10E,10A,10B,10C,10E,10C
14E,14,7.25,8.0,8.0,9,8,8,8,3,8,1,7,6,1,6,5,1,5,2,3,3,1,2,2,7,3,6,5,5,8,6,3,7,10,6,7,1,3,10,5,1,1,8,3,1,7,14A,7.75,8.25,8.5,9,9,7,10,8,8,8,7,9,9,14A,14A,14A,14C,14B,14A,14C,14A,14C,14E,14C,14E,14B,14E,14C,14D,14E
14E,14,7.25,8.0,8.0,9,8,8,8,3,8,1,7,6,1,6,5,1,5,2,3,3,1,2,2,7,3,6,5,5,8,6,3,7,10,6,7,1,3,10,5,1,1,8,3,1,7,14B,6.75,6.5,7.75,6,1,4,0,0,4,1,2,7,9,14A,14A,14A,14C,14B,14A,14C,14A,14C,14E,14C,14E,14B,14E,14C,14D,14E
14E,14,7.25,8.0,8.0,9,8,8,8,3,8,1,7,6,1,6,5,1,5,2,3,3,1,2,2,7,3,6,5,5,8,6,3,7,10,6,7,1,3,10,5,1,1,8,3,1,7,14C,7.5,7.75,6.5,8,7,8,8,6,7,6,7,5,7,14A,14A,14A,14C,14B,14A,14C,14A,14C,14E,14C,14E,14B,14E,14C,14D,14E
14E,14,7.25,8.0,8.0,9,8,8,8,3,8,1,7,6,1,6,5,1,5,2,3,3,1,2,2,7,3,6,5,5,8,6,3,7,10,6,7,1,3,10,5,1,1,8,3,1,7,14D,7.75,7.5,6.0,9,9,7,10,10,9,9,7,8,8,14A,14A,14A,14C,14B,14A,14C,14A,14C,14E,14C,14E,14B,14E,14C,14D,14E
14A,14,9.0,8.0,8.25,9,7,8,6,6,4,2,5,4,2,9,3,1,2,1,3,8,1,1,3,6,3,5,2,8,5,7,3,8,12,6,5,7,3,8,5,5,5,9,2,6,5,14B,9.5,9.0,9.5,9,6,8,8,6,9,6,8,9,10,14D,14A,14A,14B,14E,14A,14C,14A,14D,14D,14A,14A,14C,14A,14D,14C,14B
14A,14,9.0,8.0,8.25,9,7,8,6,6,4,2,5,4,2,9,3,1,2,1,3,8,1,1,3,6,3,5,2,8,5,7,3,8,12,6,5,7,3,8,5,5,5,9,2,6,5,14C,8.25,9.0,8.25,9,9,8,10,8,10,9,8,9,9,14D,14A,14A,14B,14E,14A,14C,14A,14D,14D,14A,14A,14C,14A,14D,14C,14B
14A,14,9.0,8.0,8.25,9,7,8,6,6,4,2,5,4,2,9,3,1,2,1,3,8,1,1,3,6,3,5,2,8,5,7,3,8,12,6,5,7,3,8,5,5,5,9,2,6,5,14D,9.75,10.0,9.5,10,8,9,9,9,10,8,9,10,9,14D,14A,14A,14B,14E,14A,14C,14A,14D,14D,14A,14A,14C,14A,14D,14C,14B
14A,14,9.0,8.0,8.25,9,7,8,6,6,4,2,5,4,2,9,3,1,2,1,3,8,1,1,3,6,3,5,2,8,5,7,3,8,12,6,5,7,3,8,5,5,5,9,2,6,5,14E,9.75,9.5,9.25,10,8,9,10,9,10,8,9,10,10,14D,14A,14A,14B,14E,14A,14C,14A,14D,14D,14A,14A,14C,14A,14D,14C,14B
14C,14,7.5,8.25,5.5,6,9,8,4,6,3,6,4,3,1,3,3,7,4,4,1,4,4,2,4,6,2,8,6,8,7,8,3,7,13,8,7,6,2,7,12,6,4,8,3,7,8,14B,8.25,6.75,9.0,8,7,3,4,8,8,7,5,7,8,14A,14D,14A,14C,14C,14A,14C,14E,14C,14C,14B,14D,14B,14E,14B,14C,14E
14C,14,7.5,8.25,5.5,6,9,8,4,6,3,6,4,3,1,3,3,7,4,4,1,4,4,2,4,6,2,8,6,8,7,8,3,7,13,8,7,6,2,7,12,6,4,8,3,7,8,14D,8.75,8.75,7.75,9,8,8,9,8,8,8,8,8,7,14A,14D,14A,14C,14C,14A,14C,14E,14C,14C,14B,14D,14B,14E,14B,14C,14E
14C,14,7.5,8.25,5.5,6,9,8,4,6,3,6,4,3,1,3,3,7,4,4,1,4,4,2,4,6,2,8,6,8,7,8,3,7,13,8,7,6,2,7,12,6,4,8,3,7,8,14A,9.0,7.0,9.25,9,9,4,9,9,9,9,4,9,8,14A,14D,14A,14C,14C,14A,14C,14E,14C,14C,14B,14D,14B,14E,14B,14C,14E
14C,14,7.5,8.25,5.5,6,9,8,4,6,3,6,4,3,1,3,3,7,4,4,1,4,4,2,4,6,2,8,6,8,7,8,3,7,13,8,7,6,2,7,12,6,4,8,3,7,8,14E,7.5,7.0,7.25,8,7,8,8,7,7,7,7,9,8,14A,14D,14A,14C,14C,14A,14C,14E,14C,14C,14B,14D,14B,14E,14B,14C,14E
14D,14,9.5,9.75,10.0,8,10,10,9,2,1,0,1,4,1,3,2,0,1,3,1,1,1,1,3,8,2,9,3,7,7,6,3,3,8,8,7,5,1,3,1,5,3,9,2,8,6,14A,10.0,9.25,10.0,10,9,9,10,9,9,9,8,10,10,14A,14A,14A,14B,14C,14A,14D,14A,14D,14D,14B,14E,14D,14C,14D,14A,14E
14D,14,9.5,9.75,10.0,8,10,10,9,2,1,0,1,4,1,3,2,0,1,3,1,1,1,1,3,8,2,9,3,7,7,6,3,3,8,8,7,5,1,3,1,5,3,9,2,8,6,14B,10.0,9.5,10.0,10,7,8,7,3,8,6,6,10,10,14A,14A,14A,14B,14C,14A,14D,14A,14D,14D,14B,14E,14D,14C,14D,14A,14E
14D,14,9.5,9.75,10.0,8,10,10,9,2,1,0,1,4,1,3,2,0,1,3,1,1,1,1,3,8,2,9,3,7,7,6,3,3,8,8,7,5,1,3,1,5,3,9,2,8,6,14C,7.75,9.5,8.0,10,9,8,10,7,10,9,8,10,10,14A,14A,14A,14B,14C,14A,14D,14A,14D,14D,14B,14E,14D,14C,14D,14A,14E
14D,14,9.5,9.75,10.0,8,10,10,9,2,1,0,1,4,1,3,2,0,1,3,1,1,1,1,3,8,2,9,3,7,7,6,3,3,8,8,7,5,1,3,1,5,3,9,2,8,6,14E,9.75,10.0,10.0,10,10,9,10,9,10,10,8,10,10,14A,14A,14A,14B,14C,14A,14D,14A,14D,14D,14B,14E,14D,14C,14D,14A,14E
14B,14,8.75,8.25,7.0,7,8,8,9,6,9,7,5,6,2,1,5,6,5,6,2,6,10,6,6,8,2,7,8,8,6,10,3,7,15,7,5,9,3,3,10,3,9,10,2,7,7,14A,8.75,8.5,8.25,10,8,7,6,6,8,7,6,10,9,14D,14D,14D,14B,14A,14A,14B,14D,14B,14D,14B,14A,14C,14E,14B,14D,14E
14B,14,8.75,8.25,7.0,7,8,8,9,6,9,7,5,6,2,1,5,6,5,6,2,6,10,6,6,8,2,7,8,8,6,10,3,7,15,7,5,9,3,3,10,3,9,10,2,7,7,14C,7.5,9.0,7.25,8,7,7,7,7,8,7,7,9,7,14D,14D,14D,14B,14A,14A,14B,14D,14B,14D,14B,14A,14C,14E,14B,14D,14E
14B,14,8.75,8.25,7.0,7,8,8,9,6,9,7,5,6,2,1,5,6,5,6,2,6,10,6,6,8,2,7,8,8,6,10,3,7,15,7,5,9,3,3,10,3,9,10,2,7,7,14D,10.0,9.0,9.25,9,6,6,4,4,8,6,6,9,10,14D,14D,14D,14B,14A,14A,14B,14D,14B,14D,14B,14A,14C,14E,14B,14D,14E
14B,14,8.75,8.25,7.0,7,8,8,9,6,9,7,5,6,2,1,5,6,5,6,2,6,10,6,6,8,2,7,8,8,6,10,3,7,15,7,5,9,3,3,10,3,9,10,2,7,7,14E,8.75,9.0,8.25,9,4,4,1,1,8,4,4,8,8,14D,14D,14D,14B,14A,14A,14B,14D,14B,14D,14B,14A,14C,14E,14B,14D,14E
